ST_length	length	misc,raw,lengthdep
MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap.stdlogh2	MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap_stdlogh2	gaussianprocess,stochastic
MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap.meanlogh3	MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap_meanlogh3	gaussianprocess,stochastic
MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap.stdlogh3	MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap_stdlogh3	gaussianprocess,stochastic
MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap.maxmlik	MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap_maxmlik	gaussianprocess,stochastic
MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap.minmlik	MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap_minmlik	gaussianprocess,stochastic
MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap.stdmlik	MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap_stdmlik	gaussianprocess,stochastic
MF_GP_FitAcross_covSEiso_covNoise_20.rmserr	MF_GP_FitAcross_covSEiso_covNoise_20_rmserr	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.meanstderr	MF_GP_FitAcross_covSEiso_covNoise_20_meanstderr	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.stdmu	MF_GP_FitAcross_covSEiso_covNoise_20_stdmu	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.meanS	MF_GP_FitAcross_covSEiso_covNoise_20_meanS	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.stdS	MF_GP_FitAcross_covSEiso_covNoise_20_stdS	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.mlikelihood	MF_GP_FitAcross_covSEiso_covNoise_20_mlikelihood	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.logh1	MF_GP_FitAcross_covSEiso_covNoise_20_logh1	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.logh2	MF_GP_FitAcross_covSEiso_covNoise_20_logh2	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.logh3	MF_GP_FitAcross_covSEiso_covNoise_20_logh3	gaussianprocess
MF_GP_FitAcross_covSEiso_covNoise_20.h_lonN	MF_GP_FitAcross_covSEiso_covNoise_20_h_lonN	gaussianprocess
WL_cwt_db3_32.meanC	WL_cwt_db3_32_meanC	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.meanabsC	WL_cwt_db3_32_meanabsC	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.medianabsC	WL_cwt_db3_32_medianabsC	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.maxabsC	WL_cwt_db3_32_maxabsC	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.maxonmedC	WL_cwt_db3_32_maxonmedC	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.meanSC	WL_cwt_db3_32_meanSC	wavelet,cwt,statTB,waveletTB,lengthdep
WL_cwt_db3_32.medianSC	WL_cwt_db3_32_medianSC	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.maxSC	WL_cwt_db3_32_maxSC	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.maxonmedSC	WL_cwt_db3_32_maxonmedSC	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.pover99	WL_cwt_db3_32_pover99	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.pover98	WL_cwt_db3_32_pover98	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.pover95	WL_cwt_db3_32_pover95	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.pover90	WL_cwt_db3_32_pover90	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.pover80	WL_cwt_db3_32_pover80	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.exp_muhat	WL_cwt_db3_32_exp_muhat	wavelet,cwt,statTB,waveletTB,lengthdep
WL_cwt_db3_32.gam1	WL_cwt_db3_32_gam1	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.gam2	WL_cwt_db3_32_gam2	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.SC_h	WL_cwt_db3_32_SC_h	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.dd_SC_h	WL_cwt_db3_32_dd_SC_h	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.max_ssc	WL_cwt_db3_32_max_ssc	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.min_ssc	WL_cwt_db3_32_min_ssc	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.maxonmed_ssc	WL_cwt_db3_32_maxonmed_ssc	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.pcross_maxssc50	WL_cwt_db3_32_pcross_maxssc50	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.std_ssc	WL_cwt_db3_32_std_ssc	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.stat_2_m_s	WL_cwt_db3_32_stat_2_m_s	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.stat_2_s_m	WL_cwt_db3_32_stat_2_s_m	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.stat_2_s_s	WL_cwt_db3_32_stat_2_s_s	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.stat_5_m_s	WL_cwt_db3_32_stat_5_m_s	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.stat_5_s_m	WL_cwt_db3_32_stat_5_s_m	wavelet,cwt,statTB,waveletTB
WL_cwt_db3_32.stat_5_s_s	WL_cwt_db3_32_stat_5_s_s	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.meanC	WL_cwt_sym2_32_meanC	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.meanabsC	WL_cwt_sym2_32_meanabsC	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.medianabsC	WL_cwt_sym2_32_medianabsC	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.maxabsC	WL_cwt_sym2_32_maxabsC	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.maxonmedC	WL_cwt_sym2_32_maxonmedC	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.meanSC	WL_cwt_sym2_32_meanSC	wavelet,cwt,statTB,waveletTB,lengthdep
WL_cwt_sym2_32.medianSC	WL_cwt_sym2_32_medianSC	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.maxSC	WL_cwt_sym2_32_maxSC	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.maxonmedSC	WL_cwt_sym2_32_maxonmedSC	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.pover99	WL_cwt_sym2_32_pover99	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.pover98	WL_cwt_sym2_32_pover98	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.pover95	WL_cwt_sym2_32_pover95	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.pover90	WL_cwt_sym2_32_pover90	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.pover80	WL_cwt_sym2_32_pover80	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.exp_muhat	WL_cwt_sym2_32_exp_muhat	wavelet,cwt,statTB,waveletTB,lengthdep
WL_cwt_sym2_32.gam1	WL_cwt_sym2_32_gam1	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.gam2	WL_cwt_sym2_32_gam2	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.SC_h	WL_cwt_sym2_32_SC_h	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.dd_SC_h	WL_cwt_sym2_32_dd_SC_h	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.max_ssc	WL_cwt_sym2_32_max_ssc	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.min_ssc	WL_cwt_sym2_32_min_ssc	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.maxonmed_ssc	WL_cwt_sym2_32_maxonmed_ssc	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.pcross_maxssc50	WL_cwt_sym2_32_pcross_maxssc50	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.std_ssc	WL_cwt_sym2_32_std_ssc	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.stat_2_m_s	WL_cwt_sym2_32_stat_2_m_s	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.stat_2_s_m	WL_cwt_sym2_32_stat_2_s_m	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.stat_2_s_s	WL_cwt_sym2_32_stat_2_s_s	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.stat_5_m_s	WL_cwt_sym2_32_stat_5_m_s	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.stat_5_s_m	WL_cwt_sym2_32_stat_5_s_m	wavelet,cwt,statTB,waveletTB
WL_cwt_sym2_32.stat_5_s_s	WL_cwt_sym2_32_stat_5_s_s	wavelet,cwt,statTB,waveletTB
WL_scal2frq_db3_max_1.lmax	WL_scal2frq_db3_max_1_lmax	wavelet,waveletTB
WL_scal2frq_db3_max_1.pf	WL_scal2frq_db3_max_1_pf	wavelet,waveletTB
WL_scal2frq_db3_max_1.period	WL_scal2frq_db3_max_1_period	wavelet,waveletTB
WL_DetailCoeffs_db3_max.max_mean	WL_DetailCoeffs_db3_max_max_mean	wavelet,waveletTB
WL_DetailCoeffs_db3_max.max_median	WL_DetailCoeffs_db3_max_max_median	wavelet,waveletTB
WL_DetailCoeffs_db3_max.max_max	WL_DetailCoeffs_db3_max_max_max	wavelet,waveletTB
WL_DetailCoeffs_db3_max.std_mean	WL_DetailCoeffs_db3_max_std_mean	wavelet,waveletTB
WL_DetailCoeffs_db3_max.std_median	WL_DetailCoeffs_db3_max_std_median	wavelet,waveletTB
WL_DetailCoeffs_db3_max.std_max	WL_DetailCoeffs_db3_max_std_max	wavelet,waveletTB
WL_DetailCoeffs_db3_max.wheremax_mean	WL_DetailCoeffs_db3_max_wheremax_mean	wavelet,waveletTB
WL_DetailCoeffs_db3_max.wheremax_median	WL_DetailCoeffs_db3_max_wheremax_median	wavelet,waveletTB
WL_DetailCoeffs_db3_max.wheremax_max	WL_DetailCoeffs_db3_max_wheremax_max	wavelet,waveletTB
WL_DetailCoeffs_db3_max.max1on2_mean	WL_DetailCoeffs_db3_max_max1on2_mean	wavelet,waveletTB
WL_DetailCoeffs_db3_max.max1on2_median	WL_DetailCoeffs_db3_max_max1on2_median	wavelet,waveletTB
WL_DetailCoeffs_db3_max.max1on2_max	WL_DetailCoeffs_db3_max_max1on2_max	wavelet,waveletTB
WL_DetailCoeffs_db3_max.wslesr_mean	WL_DetailCoeffs_db3_max_wslesr_mean	wavelet,waveletTB
WL_DetailCoeffs_db3_max.wslesr_median	WL_DetailCoeffs_db3_max_wslesr_median	wavelet,waveletTB
WL_DetailCoeffs_db3_max.wslesr_max	WL_DetailCoeffs_db3_max_wslesr_max	wavelet,waveletTB
WL_DetailCoeffs_db3_max.corrcoef_max_medians	WL_DetailCoeffs_db3_max_corrcoef_max_medians	wavelet,waveletTB
WL_coeffs_db3_1.mean_coeff	WL_coeffs_db3_1_mean_coeff	wavelet,waveletTB
WL_coeffs_db3_1.max_coeff	WL_coeffs_db3_1_max_coeff	wavelet,waveletTB
WL_coeffs_db3_1.med_coeff	WL_coeffs_db3_1_med_coeff	wavelet,waveletTB
WL_coeffs_db3_1.wb99m	WL_coeffs_db3_1_wb99m	wavelet,waveletTB,lengthdep
WL_coeffs_db3_1.wb90m	WL_coeffs_db3_1_wb90m	wavelet,waveletTB
WL_coeffs_db3_1.wb75m	WL_coeffs_db3_1_wb75m	wavelet,waveletTB
WL_coeffs_db3_1.wb50m	WL_coeffs_db3_1_wb50m	wavelet,waveletTB
WL_coeffs_db3_1.wb25m	WL_coeffs_db3_1_wb25m	wavelet,waveletTB
WL_coeffs_db3_1.wb10m	WL_coeffs_db3_1_wb10m	wavelet,waveletTB
WL_coeffs_db3_1.wb1m	WL_coeffs_db3_1_wb1m	wavelet,waveletTB
WL_coeffs_db3_2.mean_coeff	WL_coeffs_db3_2_mean_coeff	wavelet,waveletTB
WL_coeffs_db3_2.max_coeff	WL_coeffs_db3_2_max_coeff	wavelet,waveletTB
WL_coeffs_db3_2.med_coeff	WL_coeffs_db3_2_med_coeff	wavelet,waveletTB
WL_coeffs_db3_2.wb99m	WL_coeffs_db3_2_wb99m	wavelet,waveletTB,lengthdep
WL_coeffs_db3_2.wb90m	WL_coeffs_db3_2_wb90m	wavelet,waveletTB
WL_coeffs_db3_2.wb75m	WL_coeffs_db3_2_wb75m	wavelet,waveletTB
WL_coeffs_db3_2.wb50m	WL_coeffs_db3_2_wb50m	wavelet,waveletTB
WL_coeffs_db3_2.wb25m	WL_coeffs_db3_2_wb25m	wavelet,waveletTB
WL_coeffs_db3_2.wb10m	WL_coeffs_db3_2_wb10m	wavelet,waveletTB
WL_coeffs_db3_2.wb1m	WL_coeffs_db3_2_wb1m	wavelet,waveletTB
WL_coeffs_db3_3.mean_coeff	WL_coeffs_db3_3_mean_coeff	wavelet,waveletTB
WL_coeffs_db3_3.max_coeff	WL_coeffs_db3_3_max_coeff	wavelet,waveletTB
WL_coeffs_db3_3.med_coeff	WL_coeffs_db3_3_med_coeff	wavelet,waveletTB
WL_coeffs_db3_3.wb99m	WL_coeffs_db3_3_wb99m	wavelet,waveletTB,lengthdep
WL_coeffs_db3_3.wb90m	WL_coeffs_db3_3_wb90m	wavelet,waveletTB
WL_coeffs_db3_3.wb75m	WL_coeffs_db3_3_wb75m	wavelet,waveletTB
WL_coeffs_db3_3.wb50m	WL_coeffs_db3_3_wb50m	wavelet,waveletTB
WL_coeffs_db3_3.wb25m	WL_coeffs_db3_3_wb25m	wavelet,waveletTB
WL_coeffs_db3_3.wb10m	WL_coeffs_db3_3_wb10m	wavelet,waveletTB
WL_coeffs_db3_3.wb1m	WL_coeffs_db3_3_wb1m	wavelet,waveletTB
WL_coeffs_db3_4.mean_coeff	WL_coeffs_db3_4_mean_coeff	wavelet,waveletTB
WL_coeffs_db3_4.max_coeff	WL_coeffs_db3_4_max_coeff	wavelet,waveletTB
WL_coeffs_db3_4.med_coeff	WL_coeffs_db3_4_med_coeff	wavelet,waveletTB
WL_coeffs_db3_4.wb99m	WL_coeffs_db3_4_wb99m	wavelet,waveletTB,lengthdep
WL_coeffs_db3_4.wb90m	WL_coeffs_db3_4_wb90m	wavelet,waveletTB
WL_coeffs_db3_4.wb75m	WL_coeffs_db3_4_wb75m	wavelet,waveletTB
WL_coeffs_db3_4.wb50m	WL_coeffs_db3_4_wb50m	wavelet,waveletTB
WL_coeffs_db3_4.wb25m	WL_coeffs_db3_4_wb25m	wavelet,waveletTB
WL_coeffs_db3_4.wb10m	WL_coeffs_db3_4_wb10m	wavelet,waveletTB
WL_coeffs_db3_4.wb1m	WL_coeffs_db3_4_wb1m	wavelet,waveletTB
WL_coeffs_db3_5.mean_coeff	WL_coeffs_db3_5_mean_coeff	wavelet,waveletTB
WL_coeffs_db3_5.max_coeff	WL_coeffs_db3_5_max_coeff	wavelet,waveletTB
WL_coeffs_db3_5.med_coeff	WL_coeffs_db3_5_med_coeff	wavelet,waveletTB
WL_coeffs_db3_5.wb99m	WL_coeffs_db3_5_wb99m	wavelet,waveletTB,lengthdep
WL_coeffs_db3_5.wb90m	WL_coeffs_db3_5_wb90m	wavelet,waveletTB
WL_coeffs_db3_5.wb75m	WL_coeffs_db3_5_wb75m	wavelet,waveletTB
WL_coeffs_db3_5.wb50m	WL_coeffs_db3_5_wb50m	wavelet,waveletTB
WL_coeffs_db3_5.wb25m	WL_coeffs_db3_5_wb25m	wavelet,waveletTB
WL_coeffs_db3_5.wb10m	WL_coeffs_db3_5_wb10m	wavelet,waveletTB
WL_coeffs_db3_5.wb1m	WL_coeffs_db3_5_wb1m	wavelet,waveletTB
WL_coeffs_db3_max.mean_coeff	WL_coeffs_db3_max_mean_coeff	wavelet,waveletTB
WL_coeffs_db3_max.max_coeff	WL_coeffs_db3_max_max_coeff	wavelet,waveletTB
WL_coeffs_db3_max.med_coeff	WL_coeffs_db3_max_med_coeff	wavelet,waveletTB
WL_coeffs_db3_max.wb99m	WL_coeffs_db3_max_wb99m	wavelet,waveletTB,lengthdep
WL_coeffs_db3_max.wb90m	WL_coeffs_db3_max_wb90m	wavelet,waveletTB
WL_coeffs_db3_max.wb75m	WL_coeffs_db3_max_wb75m	wavelet,waveletTB
WL_coeffs_db3_max.wb50m	WL_coeffs_db3_max_wb50m	wavelet,waveletTB
WL_coeffs_db3_max.wb25m	WL_coeffs_db3_max_wb25m	wavelet,waveletTB
WL_coeffs_db3_max.wb10m	WL_coeffs_db3_max_wb10m	wavelet,waveletTB
WL_coeffs_db3_max.wb1m	WL_coeffs_db3_max_wb1m	wavelet,waveletTB
WL_fBM.p1	WL_fBM_p1	wavelet,waveletTB
WL_fBM.p2	WL_fBM_p2	wavelet,waveletTB
WL_fBM.p3	WL_fBM_p3	wavelet,waveletTB
WL_dwtcoeff_db3_5.maxd_l1	WL_dwtcoeff_db3_5_maxd_l1	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.mind_l1	WL_dwtcoeff_db3_5_mind_l1	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stdd_l1	WL_dwtcoeff_db3_5_stdd_l1	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stddd_l1	WL_dwtcoeff_db3_5_stddd_l1	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.maxd_l2	WL_dwtcoeff_db3_5_maxd_l2	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.mind_l2	WL_dwtcoeff_db3_5_mind_l2	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stdd_l2	WL_dwtcoeff_db3_5_stdd_l2	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stddd_l2	WL_dwtcoeff_db3_5_stddd_l2	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.maxd_l3	WL_dwtcoeff_db3_5_maxd_l3	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.mind_l3	WL_dwtcoeff_db3_5_mind_l3	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stdd_l3	WL_dwtcoeff_db3_5_stdd_l3	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stddd_l3	WL_dwtcoeff_db3_5_stddd_l3	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.maxd_l4	WL_dwtcoeff_db3_5_maxd_l4	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.mind_l4	WL_dwtcoeff_db3_5_mind_l4	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stdd_l4	WL_dwtcoeff_db3_5_stdd_l4	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stddd_l4	WL_dwtcoeff_db3_5_stddd_l4	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.maxd_l5	WL_dwtcoeff_db3_5_maxd_l5	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.mind_l5	WL_dwtcoeff_db3_5_mind_l5	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stdd_l5	WL_dwtcoeff_db3_5_stdd_l5	wavelet,waveletTB,dwt
WL_dwtcoeff_db3_5.stddd_l5	WL_dwtcoeff_db3_5_stddd_l5	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.maxd_l1	WL_dwtcoeff_sym2_5_maxd_l1	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.mind_l1	WL_dwtcoeff_sym2_5_mind_l1	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stdd_l1	WL_dwtcoeff_sym2_5_stdd_l1	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stddd_l1	WL_dwtcoeff_sym2_5_stddd_l1	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.maxd_l2	WL_dwtcoeff_sym2_5_maxd_l2	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.mind_l2	WL_dwtcoeff_sym2_5_mind_l2	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stdd_l2	WL_dwtcoeff_sym2_5_stdd_l2	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stddd_l2	WL_dwtcoeff_sym2_5_stddd_l2	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.maxd_l3	WL_dwtcoeff_sym2_5_maxd_l3	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.mind_l3	WL_dwtcoeff_sym2_5_mind_l3	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stdd_l3	WL_dwtcoeff_sym2_5_stdd_l3	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stddd_l3	WL_dwtcoeff_sym2_5_stddd_l3	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.maxd_l4	WL_dwtcoeff_sym2_5_maxd_l4	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.mind_l4	WL_dwtcoeff_sym2_5_mind_l4	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stdd_l4	WL_dwtcoeff_sym2_5_stdd_l4	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stddd_l4	WL_dwtcoeff_sym2_5_stddd_l4	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.maxd_l5	WL_dwtcoeff_sym2_5_maxd_l5	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.mind_l5	WL_dwtcoeff_sym2_5_mind_l5	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stdd_l5	WL_dwtcoeff_sym2_5_stdd_l5	wavelet,waveletTB,dwt
WL_dwtcoeff_sym2_5.stddd_l5	WL_dwtcoeff_sym2_5_stddd_l5	wavelet,waveletTB,dwt
MF_arfit_1_8_sbc.A1	MF_arfit_1_8_sbc_A1	modelfit,arfit
MF_arfit_1_8_sbc.A2	MF_arfit_1_8_sbc_A2	modelfit,arfit
MF_arfit_1_8_sbc.A3	MF_arfit_1_8_sbc_A3	modelfit,arfit
MF_arfit_1_8_sbc.A4	MF_arfit_1_8_sbc_A4	modelfit,arfit
MF_arfit_1_8_sbc.A5	MF_arfit_1_8_sbc_A5	modelfit,arfit
MF_arfit_1_8_sbc.A6	MF_arfit_1_8_sbc_A6	modelfit,arfit
MF_arfit_1_8_sbc.maxA	MF_arfit_1_8_sbc_maxA	modelfit,arfit
MF_arfit_1_8_sbc.minA	MF_arfit_1_8_sbc_minA	modelfit,arfit
MF_arfit_1_8_sbc.meanA	MF_arfit_1_8_sbc_meanA	modelfit,arfit
MF_arfit_1_8_sbc.stdA	MF_arfit_1_8_sbc_stdA	modelfit,arfit
MF_arfit_1_8_sbc.sumA	MF_arfit_1_8_sbc_sumA	modelfit,arfit
MF_arfit_1_8_sbc.rmsA	MF_arfit_1_8_sbc_rmsA	modelfit,arfit
MF_arfit_1_8_sbc.sumsqA	MF_arfit_1_8_sbc_sumsqA	modelfit,arfit
MF_arfit_1_8_sbc.C	MF_arfit_1_8_sbc_C	modelfit,arfit
MF_arfit_1_8_sbc.sbc_1	MF_arfit_1_8_sbc_sbc_1	modelfit,arfit
MF_arfit_1_8_sbc.sbc_2	MF_arfit_1_8_sbc_sbc_2	modelfit,arfit
MF_arfit_1_8_sbc.sbc_3	MF_arfit_1_8_sbc_sbc_3	modelfit,arfit
MF_arfit_1_8_sbc.sbc_4	MF_arfit_1_8_sbc_sbc_4	modelfit,arfit
MF_arfit_1_8_sbc.sbc_5	MF_arfit_1_8_sbc_sbc_5	modelfit,arfit
MF_arfit_1_8_sbc.sbc_6	MF_arfit_1_8_sbc_sbc_6	modelfit,arfit
MF_arfit_1_8_sbc.sbc_7	MF_arfit_1_8_sbc_sbc_7	modelfit,arfit
MF_arfit_1_8_sbc.sbc_8	MF_arfit_1_8_sbc_sbc_8	modelfit,arfit
MF_arfit_1_8_sbc.minsbc	MF_arfit_1_8_sbc_minsbc	modelfit,arfit
MF_arfit_1_8_sbc.popt_sbc	MF_arfit_1_8_sbc_popt_sbc	modelfit,arfit
MF_arfit_1_8_sbc.aroundmin_sbc	MF_arfit_1_8_sbc_aroundmin_sbc	modelfit,arfit
MF_arfit_1_8_sbc.fpe_1	MF_arfit_1_8_sbc_fpe_1	modelfit,arfit
MF_arfit_1_8_sbc.fpe_2	MF_arfit_1_8_sbc_fpe_2	modelfit,arfit
MF_arfit_1_8_sbc.fpe_3	MF_arfit_1_8_sbc_fpe_3	modelfit,arfit
MF_arfit_1_8_sbc.fpe_4	MF_arfit_1_8_sbc_fpe_4	modelfit,arfit
MF_arfit_1_8_sbc.fpe_5	MF_arfit_1_8_sbc_fpe_5	modelfit,arfit
MF_arfit_1_8_sbc.fpe_6	MF_arfit_1_8_sbc_fpe_6	modelfit,arfit
MF_arfit_1_8_sbc.fpe_7	MF_arfit_1_8_sbc_fpe_7	modelfit,arfit
MF_arfit_1_8_sbc.fpe_8	MF_arfit_1_8_sbc_fpe_8	modelfit,arfit
MF_arfit_1_8_sbc.minfpe	MF_arfit_1_8_sbc_minfpe	modelfit,arfit
MF_arfit_1_8_sbc.popt_fpe	MF_arfit_1_8_sbc_popt_fpe	modelfit,arfit
MF_arfit_1_8_sbc.aroundmin_fpe	MF_arfit_1_8_sbc_aroundmin_fpe	modelfit,arfit
MF_arfit_1_8_sbc.res_siglev	MF_arfit_1_8_sbc_res_siglev	modelfit,arfit
MF_arfit_1_8_sbc.res_ac1	MF_arfit_1_8_sbc_res_ac1	modelfit,arfit
MF_arfit_1_8_sbc.res_ac1_norm	MF_arfit_1_8_sbc_res_ac1_norm	modelfit,arfit
MF_arfit_1_8_sbc.pcorr_res	MF_arfit_1_8_sbc_pcorr_res	modelfit,arfit
MF_arfit_1_8_sbc.aerr_min	MF_arfit_1_8_sbc_aerr_min	modelfit,arfit
MF_arfit_1_8_sbc.aerr_max	MF_arfit_1_8_sbc_aerr_max	modelfit,arfit
MF_arfit_1_8_sbc.aerr_mean	MF_arfit_1_8_sbc_aerr_mean	modelfit,arfit
MF_arfit_1_8_sbc.maxReS	MF_arfit_1_8_sbc_maxReS	modelfit,arfit
MF_arfit_1_8_sbc.maxImS	MF_arfit_1_8_sbc_maxImS	modelfit,arfit
MF_arfit_1_8_sbc.maxabsS	MF_arfit_1_8_sbc_maxabsS	modelfit,arfit
MF_arfit_1_8_sbc.stdabsS	MF_arfit_1_8_sbc_stdabsS	modelfit,arfit
MF_arfit_1_8_sbc.meanper	MF_arfit_1_8_sbc_meanper	modelfit,arfit
MF_arfit_1_8_sbc.stdper	MF_arfit_1_8_sbc_stdper	modelfit,arfit
MF_arfit_1_8_sbc.maxper	MF_arfit_1_8_sbc_maxper	modelfit,arfit
MF_arfit_1_8_sbc.minper	MF_arfit_1_8_sbc_minper	modelfit,arfit
MF_arfit_1_8_sbc.meanpererr	MF_arfit_1_8_sbc_meanpererr	modelfit,arfit
MF_arfit_1_8_sbc.meantau	MF_arfit_1_8_sbc_meantau	modelfit,arfit
MF_arfit_1_8_sbc.maxtau	MF_arfit_1_8_sbc_maxtau	modelfit,arfit
MF_arfit_1_8_sbc.mintau	MF_arfit_1_8_sbc_mintau	modelfit,arfit
